credit_history,loan_amount,age,income,employment_years,loan_term,num_credit_cards,debt_ratio,prev_loans,region_score,default
-2.614965690667805,0.9196888809715782,-0.9911531049556352,1.3643262441708666,0.9973339404506778,0.20450917975624763,-0.028217878937229775,-0.5355501658745196,1.7685827881217413,1.2825969069219745,1
-0.5450358775375761,-1.5243857328651025,0.14758799029307124,0.015027750287097009,-1.4441999570304977,5.068383485695913,-0.11765493160216407,-3.0985551561849705,-0.19919501015861316,-4.167167455703206,0
-2.9219434128636,3.0514419241058244,-1.6351428593444264,-0.5650604735511925,1.5735676197153499,-1.0835070174765333,-0.6362237126519298,1.005221690453989,1.6049676200611058,2.2354327276993686,1
-1.3513101942244834,1.7521225035654902,-0.31239302289153437,0.49199348683649613,-0.9451109679097651,0.2045217600101601,1.101737861786209,-1.1802295651431314,1.877275885140827,0.12811343631573924,1
-0.45172974170225544,1.78298631586338,2.7992087938113435,1.360168130828013,-1.295138152486053,-4.865648616643562,-0.17464794568162792,-1.8932510120211261,5.072210488469955,2.366697264874949,1
-2.273784777555975,1.3386608048036155,-1.3011797814896244,-0.5046337422892345,-0.0777333098609807,0.5223725149539183,-0.8022718339345204,-0.48512724966604215,1.7533673505453369,1.2041437706597673,1
-1.2796755635594061,2.707442287836032,-0.9194697617719425,-1.1738733263060288,-1.5888548856191433,-1.0035006236123822,0.3888189102637133,-1.501059637307303,2.323187649754054,1.3617629365701522,1
0.9173251093590815,-1.0649540582973853,0.4246475864556436,0.8264033173305246,-0.41480982103556396,1.372138809617521,-0.05843011899748824,1.3619154873457902,-1.072341081562015,-1.1414695935452408,1
-1.458749051748078,-2.179719114324218,-1.0964496888198887,1.178865937036939,-1.0443792194151804,4.964881618423225,-0.5028687536709558,-1.765219312667953,0.09785756910900158,-1.952180195083687,0
-2.9703441357783715,1.2477805378626432,-3.4912207136960065,-0.5837221335626013,1.1322395271769796,1.4755462624407798,1.1765332537877653,-0.5025632063695599,0.0667904162537623,1.719573802886735,1
-4.614894844406928,2.457103558277099,-1.1063460995724124,-0.8963675478251808,2.1284922916147826,-0.12490028500593392,-0.5789517573489231,0.29392182571328895,3.2961348434036872,2.052594692372808,1
0.5825481763772133,-1.1171801434331168,0.9051929900840092,0.48060859334734735,2.397238588826929,0.4415507865824111,0.8789639730706512,0.9020304332174558,-2.0451481732526857,-1.7227281335845959,1
0.400154852211706,-0.5758385506919592,-1.21596190518776,-2.380739105523497,3.2617476301959836,-1.7931074753020042,0.1293680067038185,0.01845570746692693,-2.7319466344411865,1.094743409774193,1
-1.701637018311978,2.4212879121059094,-2.190607271934832,-0.8228559015184324,0.11302717931888329,-0.6570502733873683,0.662536033398613,-2.3336107321177995,0.7527939795134353,1.2882105069915366,1
-2.9155448721509023,-0.7898850942558298,2.0758430686619165,0.9256767577138694,2.171596977797018,0.04906304141853119,1.1644117405352703,0.2362271460706873,3.3517851591800416,0.24458550532410583,1
-1.1856491361422945,0.28853386783412316,-0.5800380637453544,-0.05585218265281086,-0.14112518397674356,1.449068034502576,-0.11356256479045149,-1.3299914470508272,0.5786810249198484,-0.6672237746445759,1
0.2566953625861874,-0.3961346504944907,1.1623821540114263,0.40482340880826806,-0.10652545723801854,0.8122573472225834,-0.30906623673826017,1.296240949158306,0.10326539863145183,-1.1197760663970984,1
-2.3878436515379753,0.8000965664149939,-1.0919664558620097,-0.270267604363889,1.0785271362425948,-1.068813228886568,0.6419471294437011,-0.8281798964669059,1.9618702478085683,2.3935379951745297,1
-0.61600081714733,0.12719813999089125,-2.4981178634810295,0.09715578708624777,3.4421187105612447,-1.152414567637582,2.666905222320009,-0.18672810226947822,-2.709397005771826,1.5385584055458885,1
-1.5530730415393472,-0.6472421864747513,2.261915332317703,0.08291185317203993,0.8376167197727711,-0.49873953130942444,-1.6251212588825248,-0.5441620041313415,2.9583634569065924,-0.046717097487936066,1
1.4962813783148357,-0.7761078896813391,0.03943810311520646,-1.177761457991358,3.545232535696598,-0.4595257112953779,-0.21578712632821961,-0.05433196910324756,-4.194325938259156,-1.9557329752860575,1
0.21801661617821733,0.8072861383940668,-1.2831195607545596,1.4436703191662383,2.074350721967618,-0.9416141106481047,1.3465716626102961,0.2960939216119216,-2.257310812964657,0.29429569720966287,1
0.6016257738719339,-0.06112530173342523,0.6349739724311831,-0.8059917310594155,1.110892924377915,0.18177063239911107,1.0947985022273252,0.2181285115785495,-1.3063373510616223,-1.488274686236894,1
-1.8705216052650289,-0.6177681204264822,2.274397231730963,-1.03799135498923,-1.6668889450189173,4.63360659628308,2.779963624223556,1.154338973576108,2.8955420496074797,-3.267272410365219,0
-0.8018904238872312,-1.815697158397374,0.42566713760598207,-0.39156997735603927,1.2909294261497108,-1.6388993291161655,-0.8076505577467649,-1.2539626941415172,1.328739872981601,1.9874027945727692,1
-2.3428871505633877,4.741684162147691,-2.40686189294648,1.7303218148571686,-1.620247813708732,-2.4013667167438175,-0.09534109119668262,-1.3778487577684537,3.1635926045971883,3.4726020190328923,1
-0.08826605759555584,0.8552231094152583,-0.33223766514394026,-0.7907709190853537,-3.617979309674203,-0.36145056198218756,-0.07310730200893852,0.329228976311269,2.657887291300088,1.9854235647386984,1
-0.8253676565746246,0.20852719408777898,0.8975614814603535,1.030919338366907,-0.9565981327060742,-0.5479918955645378,-0.3128364730515222,-0.7619269511057011,2.4910801884227807,0.6724138727533193,1
0.4008476621622181,0.5398441755018255,-2.530631732606235,-0.5387903045767108,2.6264291499455314,-1.2139141938049534,-0.7075522852941063,0.008869856424326139,-3.4441230089853447,1.0683882394446904,1
-2.270950681613723,2.077321770465417,-2.522031678964302,-0.9253922576429561,1.4595078283591303,-0.3355353977016296,-0.51590531313234,0.5655606830798363,0.17588212860720845,2.058382559972352,1
-1.097054498704498,0.9329304434813959,-1.0224142805601906,-0.2671374859417547,-0.9535491998468936,-0.7269913801150987,-1.98468794144591,-1.0220411169867514,1.7099330272631375,1.8588394364614647,1
0.025862183545659168,0.5844052606830382,1.2188234613354527,0.9693693024080543,-0.629769940507233,0.08159465235983611,-0.2217814037161355,1.8515388857600703,0.9951962180331392,-0.38571492683792263,0
-2.5618951278056743,-0.027833018097545126,-3.229800257876742,2.1216313073302033,0.4372936866839552,2.8002737824266672,-2.0653027750406103,-0.5606740560163258,-0.183892950681599,0.9375245235903857,0
-0.8605060840805806,1.0146406164330097,2.7843318676963777,0.9687698956813533,0.11710164496420172,-2.0697244386459968,0.07333674477813668,0.8333468217988923,3.364442194911103,0.47980314133882906,0
-4.954279737252852,3.518324606420228,2.026946745372493,-0.19609321067693788,0.4006291953402501,-2.686335003882204,-0.23389780045359396,1.7796558423743551,7.792574115277249,3.443696626117176,1
-0.33742952296477124,0.8666312804749277,1.4294420962609795,-0.0038041336707993834,-1.3593674498922341,0.47029621207069,-1.941858659379406,1.1822412472862318,1.902294003299425,-0.6593508261281846,0
0.1543948093315215,0.08451732003876034,0.267185313597865,-0.7039163254155445,-5.45426915805063,1.700552923355689,1.4364295195588668,-0.350778269587687,3.250599233780154,0.43029121088582856,0
-1.202961936986418,-1.6308043369843317,-1.5609581433522433,-0.015563088870293978,-1.1902131696719418,1.8468788767321072,0.8634372801898786,0.9736191418168099,0.940577665226744,1.885050707525103,0
-0.32226556148022767,2.1074326467380766,0.6898583607632317,0.31695200698411535,-2.439354943607471,-1.8172588505551772,0.021888821164834777,-1.4920167839559026,3.1255874542302244,1.1155096955930985,1
-2.381862237587762,4.230925109442218,1.2111699898543857,-0.7948936470016904,-1.4619120072508172,-4.7587749790413305,-0.61836502004413,-0.661456592160155,6.301554788424655,3.862416048415566,1
0.44939165655303337,0.6733477457732021,1.9593819145738909,-0.10609063534142033,-1.5448491629928958,-2.009033238534748,0.9573048225935312,1.0166957323947323,2.504087566797644,1.0194726554553961,0
-1.3629285676225962,1.294149530346525,0.9420337043793108,0.7732399866657592,-2.810599068168042,2.592782288851783,1.4164117917002925,0.556081263756369,2.9798452668691904,-1.426956689259208,0
-1.340778125949607,2.596975048147977,0.2073887638166364,2.3176367886738785,-1.1778996391843772,-1.0981925597338968,-0.9560585516833945,-1.5494502586411358,2.794467522290704,0.5982321035321441,1
-1.0144858951994078,2.2898964978824807,0.7545398178228945,0.23513529936618852,-3.1873180548707314,-0.7719827953373222,-1.4587583925306935,0.07520049177687693,4.08909086837358,1.2775900870403663,1
-0.034333133701942575,1.2957901946975343,-3.4849881360490103,-0.9221889054316275,1.3174292807369077,-2.196776654625243,-1.001314654197967,-0.5796917110615574,-2.125738541028024,3.03811612778215,1
-2.81864374301688,2.701620060802235,-1.7762555522416354,0.8220660780325274,-0.5842010017607828,0.4341945324419148,-1.096875079383986,1.787869612101471,2.369712319979914,2.189921291199175,1
-3.00465476094569,2.43900150437626,-1.3539067470797663,-0.34214865112723886,0.55901833955129,0.6900811422121127,0.49888319476821275,2.084178686767341,1.914237463249737,1.4867391093032918,1
-1.4635428348759874,2.2206642755305976,-1.6713457677651062,0.03263883669087142,1.079728646389951,-0.7045324716937688,-0.5567787728433663,1.4649071098491029,0.06229429142125836,1.6203484601958915,1
-0.4856722521367651,2.0130024126355304,0.43072141172480805,-0.7424867777695996,-2.295008188070711,-0.7436801658204605,-0.8385006163839522,-1.532964052182809,2.6040218614834907,0.31009163081082125,1
-1.4121703609420955,-0.5431082182616045,2.802062262787029,-0.6117596395045849,-0.9556284253041057,-0.5265516653335368,1.5794378916948595,0.33749445836135294,4.4212706169132785,0.5716772453424115,0
0.6238385229592469,-0.15001027549927914,-0.9010447556282403,1.25451870238119,2.9977308884267853,-2.197596523249987,0.731898069234381,-0.48396772493039975,-2.5201135274765947,0.8518058701966449,1
0.2415463757815084,-1.242441910626665,-0.43949221833299124,-0.993593003931448,-0.3429010991842918,-0.7985292841440802,2.5299277492519523,0.5091654960413567,0.2576181876480122,1.9287925985640881,1
-1.7396126143740949,1.8378051039148713,2.5600984447805892,1.1277880271116458,0.4883579791781987,-2.624911336376949,-0.057836612377593744,-1.734938140982347,4.20575213371889,0.4282904791973544,1
0.07874898053768709,0.42812416426298916,-2.625568064554879,1.22393634423789,2.815174198012484,-3.349039556321636,1.6053559623618066,-0.8732239602690133,-2.2389276920668726,3.2179280717716208,1
-1.1636392659641852,0.19312125088160148,2.1715273920628295,-0.11366668908143539,-1.9332410516678342,1.8566057771548703,-0.9258899038911499,0.5006861786141839,3.2784505054401287,-1.4798612005738092,0
-0.7902438909752431,-1.5695683551372204,2.3646224137972864,-1.3394697749577562,-2.0725913493222223,1.9910066588796078,-1.481580771551368,1.3171567846711034,3.2327290426295288,-0.7201707645055877,0
-0.383673820950017,1.05811628028481,2.232950520281671,-1.2855910007560276,0.32195299926817733,0.1961947269307428,0.11683017417218379,1.680176144885289,1.2526840898256666,-1.6421189580589077,0
-2.117537821412519,1.6221444335121937,-0.855496253648125,-1.081914368713133,-0.640891446389295,5.1410727693938325,-0.0919684662030466,1.135174024438516,0.07823476811054536,-3.237054163839388,0
-1.165534320841729,1.7570839562353924,-3.4367658255871243,-2.2746210312061996,3.08362783939368,0.23307978672324492,1.1067104242873174,-3.4165293229462983,-3.1534799595189393,-0.5347634984402942,0
-2.844374368352341,1.460418532655111,-3.4962058579594784,1.6875480552367936,1.6246415724043102,3.394094557548224,-1.0391111683677392,-4.105795382359261,-1.3569908349197235,-1.7451489626331558,0
-0.13667519565489672,-0.4220340418996482,0.12562618940747905,-0.05111869301537766,1.0038201062241698,-0.2809376205347619,0.7151743901280584,1.6621071418290891,-0.3181276757971421,0.5687136993897741,1
0.4578765835044638,3.1822261843495068,0.6778902109819482,1.3342291941726905,-3.3613405761097113,-1.2836782127815352,0.3590550934803667,-2.416257631590608,2.411167654902106,-0.44908425240474004,1
-0.2059762268046349,0.18910523095213438,-0.6135556598972403,-0.5552804969053294,0.42842750356512904,2.5968314500879446,1.0595655726233972,-1.8027277242744826,-1.6127061439074817,-2.8918342204847365,0
0.12497123180453618,1.6387408464815123,0.008047112363870679,-0.6597486412539658,-0.4896158932454344,1.225617962239843,-0.06327395989691587,2.7165039487830915,-0.6132408651300305,-1.1879920715733525,0
-2.362585047660702,1.6832452841510552,-0.02714907677092082,0.08452698378432454,-1.0804718662526722,2.215776374883954,-0.40328779191093866,0.04582899392529227,2.513668000524642,-0.8374469857958384,0
-0.5487387054479855,1.8794683383233282,-0.21078894913861945,0.43841269949664524,-2.322724992401178,3.505029464135894,-0.16195481694132746,1.976836090052981,0.41527102762456036,-2.3074998948740015,0
-0.38899412167212344,1.1544037836864913,-0.41910999151310024,-0.1265188969539503,-1.2084295716375368,4.608222361684824,-0.5151708990920177,2.5566848777406834,-1.1289352786143698,-3.3363448379632845,0
-1.0688301022858397,1.3835109343238423,0.8451324238495959,0.5161440395863797,1.150192557115593,-0.25534667782072185,-0.390408738280471,1.3288606337908824,0.8679484217273759,-0.42258715417511183,1
0.2651791917852444,0.7602080581258107,-1.9561988200118283,1.9853803952602933,-1.7062785739573947,-0.3246901502526062,-0.3266137806612126,-2.1640472479778694,-0.1358129315586494,1.1603440226087447,1
-2.228747429403571,2.509432411694789,0.12183850042537747,2.560502959355684,-1.1793958266884443,1.6800381554933737,-1.0884112356728457,2.440382050336046,2.607496975521364,-0.18942537680611404,1
-0.9932316595278432,0.6506727736542108,-1.7801114149820316,0.960305168086668,1.7950018904824825,-0.22124592573496396,1.299987372262134,0.6132942398449114,-1.1000510020019576,1.1384085448540375,1
-0.8707790675065489,-0.8986619189571363,2.9790096326277826,-1.4338058239284144,0.3250912933617962,-2.798392291317009,0.8800659629573423,0.7059766312126601,3.9658553887590484,2.0246838088526844,0
-0.8523711426520999,0.8228484103976095,-1.6436975245482315,0.2691809202551599,0.6598497158526883,-0.6499764489044768,-0.8800119816907639,0.848210720924443,-0.1848302066227461,1.8823582747205436,1
-0.2154725703041347,1.4004950296106933,2.3820820484884204,0.9778475646543314,-1.9465689245874824,-2.7389679470566395,2.1209935658451093,-1.5991520241587687,4.114664165269725,0.9521839172759315,1
1.7313364169295489,-0.6061402456449076,2.3790909017905193,-1.7378046158464995,-2.870036298751736,1.772508005333822,-0.03658003987684579,-1.010200317108007,0.5980723342330383,-3.2884113973921107,0
-3.717845634915334,0.902614426898575,-3.3249902516795653,3.1176811292080475,0.5254170855953004,5.019152475533676,-0.20412976887271617,-2.1696933458004475,0.011018212771873698,-1.403370242193455,0
-0.01100514720314727,2.399854096413627,2.707270286792502,-0.38045590416635117,-1.4847794919413442,-4.758014066748342,0.09131472861134962,-2.7310060758421457,4.460233309973096,1.4755168257354285,1
-0.029007396193229562,-0.009297104773718035,0.3854038195590084,0.6675480803699957,-0.8644406436722208,1.0153237494987275,1.2991498205476675,-1.902917434666152,0.4490933883552851,-1.4194229680135666,1
-0.9391215187881569,2.0712413841092085,-0.22480589378395144,-0.9019926494431975,-0.17506793038083845,-2.7520942897524563,2.8652120230859626,-2.680947237191263,2.1289560102981167,1.717071651872602,1
-3.633902465120983,2.4052849436327763,0.4517315533827694,1.3459350078383152,0.5500114911754175,-0.8362310571313806,0.6082671663441893,0.4239863159263777,4.450684985092709,1.7940000698674934,1
-2.456081889804766,1.6808155189023046,-1.478772240060013,-0.13698957769394238,-1.2578565951447005,2.0785526961863847,-3.1385146662340397,0.4450542317420825,2.000960997593487,0.5530742963932994,1
-2.3889623644715225,0.0042015808117294995,-3.138059748101569,0.6308756035961556,0.2015881732616236,4.097436733570936,-1.5138305012448536,-3.6997152679346637,-0.7581423674061587,-1.4173488233802636,0
-1.3034293081253907,0.5686540385401255,1.0654012406130624,0.663545618498435,0.2914468316625084,1.7892838879420965,0.957993941480019,2.0876881876804827,1.1282647916247652,-1.344721659450569,1
-0.7127034547210482,0.10962458395181562,-0.9849645325264376,1.664641821966275,-0.06735761820323993,-0.016414794301902125,0.6276804178744745,-1.7942252730671795,0.3904962255140329,0.6394299901706775,1
-1.8116411343548058,0.9954182466377778,1.142572728120332,0.14432647172603683,0.9104977129022698,0.5897794896381496,1.6923465724632047,2.3943409021885005,1.8304504097455838,-0.2513166577789496,1
-1.5566980649429116,-1.9304410496884858,-1.246999919332051,-0.483933444951233,0.6355069420528001,4.564665448665819,0.7762285047241061,-2.1978724577145323,-0.9758151386720714,-2.444179410326182,0
-2.3090676395091263,2.989406313847656,-2.723834237176858,-0.7825913625481332,2.2747679906815192,-1.2905475279999472,-2.28577724449495,0.015679669691521347,-0.20755800304889324,2.112485173638909,1
-1.8128484705045342,2.8127788546428416,0.46732551207125994,0.3314708963308953,-2.668485413160371,1.7108296827379976,-1.8037504840924963,0.1909354491826457,3.3372356895372324,-0.9174968238433012,0
-2.2324627452762167,1.6815736727024562,-4.846118727586443,0.0321850870368397,3.411104791913477,-2.100161655002266,0.29137898481594593,-0.18081660489763252,-1.786123479966607,4.4283903539126825,1
-2.2674735742250576,-0.3178362232630588,-2.15593985655933,0.6622629821596197,-1.3045945483440224,4.304124105148344,0.16064994035311653,-2.921489250070487,0.7267174462788063,-1.2440553098752472,0
-1.200091606222806,-1.05009766823397,-1.521070278298175,1.1214992118499283,-0.02835816696619231,2.9207152992444088,-0.7155129854852287,-1.0312332389108547,-0.48206464188843995,-0.7075673201362821,1
-1.9999685519890047,1.0871412387836996,-0.7409738168519726,1.3448540311806945,-1.6698364420448142,0.4467486985821549,-0.3773865174622099,1.024823935533406,2.9842207824213505,2.0528503182821582,1
0.23384199962403351,0.0179358611720164,-0.1672423220935706,-0.9310017116324415,-0.38652946342318917,1.60259718856912,0.7297729370341954,-0.7822317571499151,-0.831270497681122,-1.7345964668597564,0
-2.7862864140546644,3.954443515875858,-3.0493523036720633,-0.4697644643371368,-1.325363872557931,-0.8482179427317527,2.14300705458491,0.8813805827038063,2.548797728818447,3.6755270982506008,1
0.999304219270688,0.9573856004985651,1.1406959909734593,0.18583762890275304,0.6505626311426624,-2.081079462790945,0.11345604005655238,3.4436750389474735,-0.3214064775880036,0.7669663692981328,0
0.4368010541873324,2.49882462163296,-1.439420998560839,0.7418222943901266,1.933191170584585,0.4613430030722756,-0.36234755754610226,3.4479291815725293,-3.434127467942672,-1.0936843084440062,0
-1.8297460038391473,1.8654993788874783,-1.4816707030810778,-0.258008536197609,-0.818765076059405,0.40622730040163596,-0.5781134587156433,1.6246211890496838,1.6044123678774682,1.804770617208391,1
-0.1688169083220732,0.4794947990016363,0.2462725752710675,-0.7334820666782794,3.5576133790755637,-0.7571215883744573,0.5510170602262995,-0.13574097591672385,-2.037879739960949,-1.2761198710256831,1
-3.373323986993795,4.061406745580623,-2.6191928109895084,0.4136162575716805,2.361317251068494,-0.8032998538502307,-2.1239928181256356,0.23538855525940794,0.7446248811021938,1.7810794218886343,1
0.04792933672136601,0.8867641423619573,0.5890304940966007,0.12918747333171046,-0.7094423830113701,1.4127791754212977,-0.3994654904728529,2.797523607193899,0.012112015261715268,-1.1560448922405597,0
-0.30180781588291883,-2.5708318968299815,1.1890617253863869,0.39397522586440237,-0.06954009960054286,-1.0507660390976095,-1.3129685299472729,-0.002016401957832592,1.99340186737717,1.958748122018344,1
-3.7460228636810817,-1.327842826468312,-1.282412913315726,-0.8055266825105205,3.6337156085182585,1.5371844630230458,0.5327832093226242,0.33682522409600124,0.8088275637485206,1.2782218969281534,1
-3.0746251548299,2.54044159623578,-0.1326566167289298,-0.2811640424645573,-1.2487866235260658,4.1568493193291625,-1.3453354874152414,0.3489138388778549,2.4628216500248676,-2.482559728538603,0
-1.5222886620490388,2.165412577405106,-1.5284966804884323,-0.6308464029471887,-0.8679834278604834,-0.6659390046270155,0.2573731064173494,1.6749579467388624,1.665283992362936,2.547882219400032,1
-0.3191296469633713,-0.2703102236935999,1.3096975694367865,0.1540318416835874,-0.14632680812641297,0.12400247188418606,-2.072355181695998,-1.6865156916237174,1.2508260765687838,-1.0562968152071113,1
0.10459659732069904,-0.5406205833718978,-2.4113146047387573,-1.934087745459577,5.466088942315599,-3.3186682873992286,1.342180131244854,-1.1828125099327398,-3.992961355463403,2.218396076817555,1
-0.4514346575953374,-0.41323837753185155,-0.07627423351835061,0.07567354061338613,-0.6487319877236868,4.452104060887488,0.03175945658145075,3.430370806649941,-0.9588742337330554,-2.4806459457134813,0
-2.577424244765819,3.724528748973526,-0.5690654292205402,-0.6274207344263732,-1.1074188695799523,-1.1712070800434538,-0.33781509419140304,-0.7519782829804381,3.720244736080247,1.7026424227946966,1
-1.2964212204901395,-0.02800926989507424,1.612809186270293,-2.61813319869228,-1.8724140948082812,1.527780788121635,-0.6286702470308604,1.5378695044256077,3.2641936308222457,-0.26310576562108934,0
-2.22234213822661,0.7134812124941348,4.050950083485096,1.1625736681878402,1.0743942081243425,-3.4025734763279005,1.1535028497815438,-0.691076947966085,5.75367351028625,1.242570278883552,1
-0.8192164768454125,1.3644521310300088,-1.241056430711023,-0.8987998102438376,1.5943815417053164,-0.8507156567070141,-1.3472539175813492,0.3197364560265218,-0.6890544230826926,0.8794600735830408,1
-0.47267902017274854,-0.2939078526507809,-1.6566205986631264,0.01188043451779194,0.6299400913040942,0.10938992891519195,1.9836336524360194,-0.8394903539686915,-0.8143163769958486,0.9712059980387429,0
-2.5417038110748242,2.5105208083869166,0.21518844901620804,-0.3150819279089234,-3.9933956917234488,2.266165640777095,1.4488201083377155,-1.281964195253234,4.9090879549162425,-0.40555762561082154,0
0.266573062573356,0.5537642029764198,1.2165829416358698,-1.5646221273358043,-1.591192348043616,0.7298310563269669,0.0923767916399243,2.5010270853402967,1.1155824418490472,-0.5443545612396767,0
-0.2524008561509202,3.156375515314781,-1.5361773774128027,-0.3313522990878492,0.3743602926443461,1.572727462353797,-1.0034389034995035,2.28915068320263,-2.054505189870001,-1.6058910758797424,0
-1.571954224381931,1.8033040950162142,-2.7684572292195107,-0.4598592623151402,1.3151005650660537,-1.5900204343768698,1.4465632912513675,0.5823922812149133,-0.12825432172694223,3.1801047486850758,1
-0.6810497834279621,1.048760202710871,0.5629515872544795,0.5413212940082783,-1.2501278373227276,-0.3924006729043098,0.36022603707742873,-1.4044839901114203,2.1367847330863645,0.10321820616564792,1
-0.46743548948805147,-1.7729770881959073,-0.6234315068230947,-0.22580674907604184,-0.4927101995775587,2.0608208252507105,0.9049620414941998,1.3410125423277424,-0.05664794605133348,0.34709631874668223,0
-1.1887946391898634,0.40810414220318936,-1.3331649014599325,-0.09287450139305273,1.7745782650908606,-0.36770693928009446,0.012169682282905197,1.9545025894176584,-0.48296885357944663,1.6874775416001604,1
-1.2013679582993129,1.7967877044725609,1.0603328994476249,1.1247767199858125,0.2047803242603501,3.2244838520649526,0.8983595683469856,1.155268665287767,0.21797946142171637,-3.789343671036438,0
0.140506702414805,-0.17908660597881076,-0.3995531697895459,-0.9487486952680001,0.2720908664110142,0.7743524176413565,1.3140749815246042,1.3913412844509878,-0.9379322314201521,-0.21699014623757007,1
0.5044209391967613,0.09532746924754998,2.9893089922140867,-1.1774165052492886,-2.8663701733249405,-3.732664120376203,-1.0804073292785017,-0.4227992781580372,4.888850273244514,2.524005531107924,1
-0.3400693949645801,0.3361940647299082,-1.6797690970274073,-0.7750449630162398,0.11735443057133677,-0.1663894394371265,1.167741925527779,-1.1800171208951755,-0.5846325137806766,0.9475759162211335,0
-0.9326411650901347,0.13745699966835878,-1.1799803199709094,2.4523699128687237,0.6674870797418335,3.033027513975963,-0.5844009765960311,-2.7339621066221937,-1.379478625607354,-2.767662063122714,0
0.8106631447484229,-0.1378493983423259,-1.1459099657848868,0.7072313738042767,2.623696427430395,-2.017185533129792,-0.02185674744212368,-0.9699990365644815,-2.6984823977082826,0.7167484826545132,1
-1.2411750589079864,2.0348791026584965,0.15942540399241656,0.28802836830548917,-1.6536385008852894,-1.3585989119898902,-1.972089026643818,-1.0169050332248366,3.201873415880046,1.5198128085065872,1
-1.873978531342361,1.9581693734969057,-2.4887838735904033,-0.9240628073410654,2.7660422535040436,-0.34636256139987875,-0.7199895332219391,0.3035743045397943,-1.2609847254209021,1.115319360839462,1
-0.834778699480725,-1.861755599736352,0.2728225288261059,0.7642132033388553,-3.910159348451382,4.061632166524196,1.0380125273159622,0.3620833960788723,2.582176592078469,-0.6111311110260993,0
-1.0545037691935564,-1.1871435291201755,1.4834954551517796,-0.3266475631886115,-0.7807917660447341,-0.625942186260315,-0.650656621336195,0.375611202757862,3.234139664325262,1.5779943702866852,1
1.3731212674383246,1.416418880532265,-0.3238065174862206,1.7230747176462498,-3.0603498246014778,-2.8435991762899895,0.427962626552635,-2.800115127312715,1.445834272237505,1.8281624337017761,1
-1.126483003512379,0.28655070210985667,-0.33704404448734215,-1.4289046065117268,0.5800195813842108,-1.8637589428239192,-0.5619301138579263,-1.666078620540693,1.6109991140601312,1.9994101864256528,1
-0.5644922077887102,-1.5098664826658434,1.5311870462679398,1.0599501697623763,0.8367032081660275,-0.8514168884903229,0.16663789531183854,-1.387322482304091,1.5902126687697866,0.27933066556000175,1
